formula,id,energy,stability,structure
Li2Mg,mp-1094601,-0.023806947777777,0.011001634444444,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   5.853986   5.853986   7.279645
angles:  74.004011  74.004011  30.793368
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.806941  0.806941  0.636415         0
  1  Li    0.142127  0.142127  0.966502        -0
  2  Li    0.857873  0.857873  0.033498        -0
  3  Li    0.193059  0.193059  0.363585         0
  4  Mg    0.524809  0.524809  0.703153        -0
  5  Mg    0.475191  0.475191  0.296847        -0"
Li2Mg,mp-976843,-0.031753756111111,0.0030548261111110002,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   3.309739   5.743755   7.017319
angles:  72.473828  90.000000 106.745225
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.029413  0.058823  0.959346         0
  1  Li    0.6986    0.3972    0.109538         0
  2  Li    0.356955  0.713912  0.27935          0
  3  Li    0.026144  0.052289  0.429543         0
  4  Mg    0.686342  0.372683  0.611301         0
  5  Mg    0.369213  0.738428  0.777588         0"
Li2Mg,mp-1094607,-0.024295922777778003,0.010512659444444001,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   5.266104   5.266104   5.913408
angles:  62.768798  62.768798  60.454203
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.250016  0.41816   0.246636        -0
  1  Li    0.58184   0.749984  0.253364        -0
  2  Li    0.41816   0.250016  0.746636        -0
  3  Li    0.749984  0.58184   0.753364        -0
  4  Mg    0.088777  0.911223  0.75            -0
  5  Mg    0.911223  0.088777  0.25            -0"
Li2Mg,mp-976885,-0.027183797777777,0.007624784444444001,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   5.927473   5.927473   5.927472
angles:  53.100539  53.100539  53.100549
pbc   :       True       True       True
Sites (6)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Li     0.331986  0          0.668014         0
  1  Li     0.668014  0.331986  -0                0
  2  Li    -0         0.668014   0.331986         0
  3  Li     0.5       0.5        0.5              0
  4  Mg     0.832872  0.832872   0.832872        -0
  5  Mg     0.167128  0.167128   0.167128        -0"
Li2Mg,mp-1094569,-0.007668321111111,0.027140261111111,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   3.111895   3.111895  15.150567
angles:  90.000000  90.000000 120.000005
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.333333  0.666667  0.916252    -0
  1  Li    0.666667  0.333333  0.751515     0.002
  2  Li    0.333333  0.666667  0.248485     0.002
  3  Li    0.666667  0.333333  0.083748    -0
  4  Mg    0.333333  0.666667  0.586817    -0
  5  Mg    0.666667  0.333333  0.413183    -0"
Li2Mg,mp-1094576,-0.024188032777778003,0.010620549444444,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   5.296482   5.296482   5.062668
angles:  90.000000  90.000000 120.000020
pbc   :       True       True       True
Sites (6)
  #  SP           a          b     c    magmom
---  ----  --------  ---------  ----  --------
  0  Li    0.666856   0          0           0
  1  Li    0.333144   0.333144  -0           0
  2  Li    0          0.666856   0           0
  3  Li    0         -0          0.5         0
  4  Mg    0.666667   0.333333   0.5        -0
  5  Mg    0.333333   0.666667   0.5        -0"
Li2Mg,mp-977207,-0.015191076111111002,0.019617506111111002,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   3.078271   3.078269  15.433896
angles:  90.000000  90.000000 120.000020
pbc   :       True       True       True
Sites (6)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Li     0          0         0.999461         0
  1  Li    -0         -0         0.333872         0
  2  Li     0.666668   0.333334  0.499461         0
  3  Li     0.666668   0.333334  0.833872         0
  4  Mg     0.666668   0.333334  0.166667        -0
  5  Mg     0         -0         0.666667        -0"
Li2Mg,mp-1094562,-0.023422037777777002,0.011386544444444001,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   8.078672   8.078672   5.091758
angles:  90.000000  90.000000 158.116194
pbc   :       True       True       True
Sites (6)
  #  SP           a          b     c    magmom
---  ----  --------  ---------  ----  --------
  0  Li    0.000203  -0.000203  -0          -0
  1  Li    0.331702   0.668298  -0          -0
  2  Li    0.666998   0.333002   0           0
  3  Li    0.443505   0.556495   0.5        -0
  4  Mg    0.10986    0.89014    0.5         0
  5  Mg    0.781064   0.218936   0.5         0"
Li2Mg,mp-1094586,-0.024146184444444004,0.010662397777777001,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   5.299215   5.299215   5.070803
angles:  90.000000  90.000000 120.504612
pbc   :       True       True       True
Sites (6)
  #  SP            a          b     c    magmom
---  ----  ---------  ---------  ----  --------
  0  Li     0.010516   0.333673  0.75        -0
  1  Li     0.333673   0.010516  0.75        -0
  2  Li     0.666327  -0.010516  0.25        -0
  3  Li    -0.010516   0.666327  0.25        -0
  4  Mg     0.671141   0.671141  0.75        -0
  5  Mg     0.328859   0.328859  0.25        -0"
Li2Mg,mp-976982,-0.029983326111111003,0.004825256111111001,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   3.290631   7.603146   4.903069
angles:  90.000000  90.000000  77.502370
pbc   :       True       True       True
Sites (6)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  Li    0.981086  0.037832  -0            0
  1  Li    0.642076  0.715853   0            0.004
  2  Li    0.796694  0.406612   0.500001     0
  3  Li    0.135704  0.728592   0.500001     0.004
  4  Mg    0.311931  0.37614    0            0.001
  5  Mg    0.465848  0.068305   0.500001     0.001"
Li2Mg,mp-977218,-0.016993802777777,0.017814779444444002,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   3.081288   8.165094   5.047040
angles:  90.000000  90.000000  79.123856
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.001857  0.996288  0               -0
  1  Li    0.667117  0.665764  0                0
  2  Li    0.443994  0.112013  0.500001         0
  3  Li    0.109254  0.781489  0.500001        -0
  4  Mg    0.336276  0.327448  0               -0
  5  Mg    0.774836  0.45033   0.500001        -0"
Li2Mg,mp-982380,-0.027013200555555002,0.007795381666666001,"Full Formula (Li4 Mg2)
Reduced Formula: Li2Mg
abc   :   5.878895   5.878895   7.290313
angles:  74.413741  74.413741  30.576134
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.998944  0.998944  0.001475         0
  1  Li    0.277905  0.277905  0.943906        -0
  2  Li    0.665675  0.665675  0.668256        -0
  3  Li    0.333308  0.333308  0.334377        -0
  4  Mg    0.942489  0.942489  0.614583         0
  5  Mg    0.615013  0.615013  0.270735         0"
Li3Mg,mp-1094159,-0.022364113749999002,0.0037423229166660002,"Full Formula (Li3 Mg1)
Reduced Formula: Li3Mg
abc   :   5.255126   5.255126   5.255126
angles: 131.510715 131.510715  71.002906
pbc   :       True       True       True
Sites (4)
  #  SP       a      b    c    magmom
---  ----  ----  -----  ---  --------
  0  Li    0.5    0.5   0           0
  1  Li    0.25   0.75  0.5        -0
  2  Li    0.75   0.25  0.5        -0
  3  Mg    0     -0     0          -0"
Li3Mg5,mp-1206428,-0.028067601874999,0.026798313125,"Full Formula (Li3 Mg5)
Reduced Formula: Li3Mg5
abc   :   6.122918   6.122918   6.122918
angles: 117.032289 117.032289  95.221996
pbc   :       True       True       True
Sites (8)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Li     0.5   0     0.5        -0
  1  Li    -0     0.5   0.5        -0
  2  Li     0.5   0.5   0           0
  3  Mg     0.5   0.5   0.5         0
  4  Mg    -0    -0     0.5         0
  5  Mg     0.5   0     0           0
  6  Mg     0     0.5  -0           0
  7  Mg     0     0     0          -0"
Li3Mg,mp-1094598,-0.015852520000000002,0.010253916666666,"Full Formula (Li6 Mg2)
Reduced Formula: Li3Mg
abc   :   6.090956   6.090956   5.011544
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (8)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Li    0.333556  0.166778  0.25     0.007
  1  Li    0.833222  0.166778  0.25     0.007
  2  Li    0.833222  0.666444  0.25     0.007
  3  Li    0.666444  0.833222  0.75     0.007
  4  Li    0.166778  0.333556  0.75     0.007
  5  Li    0.166778  0.833222  0.75     0.007
  6  Mg    0.333333  0.666667  0.25     0.008
  7  Mg    0.666667  0.333333  0.75     0.008"
Li3Mg,mp-976254,-0.010507621249999,0.015598815416666,"Full Formula (Li3 Mg1)
Reduced Formula: Li3Mg
abc   :   4.303440   4.303440   4.303445
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Li     0.499999  0.499999  -0                0
  1  Li     0.499999  0          0.499999         0
  2  Li    -0         0.499999   0.499999         0
  3  Mg    -0         0         -0                0"
Li3Mg,mp-976256,-0.01611063125,0.009995805416666,"Full Formula (Li3 Mg1)
Reduced Formula: Li3Mg
abc   :   4.849165   4.849165   4.849165
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Li    -0         -0         -0                0
  1  Li     0.249999   0.249999   0.249999        -0
  2  Li     0.5        0.5        0.5              0
  3  Mg     0.749999   0.749999   0.749999        -0"
Li3Mg,mp-976139,-0.024002206249999002,0.002104230416666,"Full Formula (Li3 Mg1)
Reduced Formula: Li3Mg
abc   :   3.051255   5.055267   5.276943
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP       a     b         c    magmom
---  ----  ----  ----  --------  --------
  0  Li    -0     0    0.994525     0
  1  Li     0.5  -0    0.493404     0
  2  Li     0.5   0.5  0.836007    -0.001
  3  Mg    -0     0.5  0.342731     0"
Li3Mg,mp-1094591,-0.021552993749999003,0.0045534429166660005,"Full Formula (Li3 Mg1)
Reduced Formula: Li3Mg
abc   :   5.851369   5.851369   5.851369
angles: 149.317357 126.486191  62.958488
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.834163  0.5       0.334163         0
  1  Li    0.248051  0.250264  0.997785        -0
  2  Li    0.747521  0.749736  0.997785        -0
  3  Mg    0.336932  0         0.336932         0"
Li4Mg,mp-1222419,-0.009990516333333001,0.010894633,"Full Formula (Li4 Mg1)
Reduced Formula: Li4Mg
abc   :  12.883575  12.883575  12.883575
angles:  13.674083  13.674083  13.674082
pbc   :       True       True       True
Sites (5)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Li     0.599986   0.599986  0.599986        -0
  1  Li     0.199985   0.199985  0.199985        -0
  2  Li     0.800015   0.800015  0.800015        -0
  3  Li     0.400014   0.400014  0.400014        -0
  4  Mg    -0         -0         0                0"
Li5Mg,mp-981935,-0.014463996388888001,0.002940294722222,"Full Formula (Li5 Mg1)
Reduced Formula: Li5Mg
abc   :   5.284205   5.282980   5.855120
angles: 117.076013  63.176321 120.007662
pbc   :       True       True       True
Sites (6)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Li    -0.003172  0         -0               -0
  1  Li     0.669902  0.336512   0.999745         0
  2  Li     0.333135  0.663489   0.000255         0
  3  Li     0.499612  0.833588   0.501181        -0
  4  Li     0.167205  0.166413   0.49882         -0
  5  Mg     0.833314  0.5        0.5              0"
Li5Mg,mp-1094590,-0.005842973055555,0.011561318055556002,"Full Formula (Li5 Mg1)
Reduced Formula: Li5Mg
abc   :   3.062186   3.062186  15.322830
angles:  90.000000  90.000000 120.000024
pbc   :       True       True       True
Sites (6)
  #  SP            a         b          c    magmom
---  ----  ---------  --------  ---------  --------
  0  Li     0.666667  0.333333   0.169763     0.001
  1  Li    -0         0          0.333367     0
  2  Li     0.666667  0.333333   0.5          0.002
  3  Li    -0         0          0.666633     0
  4  Li     0.666667  0.333333   0.830237     0.001
  5  Mg    -0         0         -0           -0"
Li5Mg,mp-865604,-0.014123781388889001,0.003280509722222,"Full Formula (Li5 Mg1)
Reduced Formula: Li5Mg
abc   :   5.053199   5.274124   5.274126
angles:  60.000008  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP       a         b         c    magmom
---  ----  ----  --------  --------  --------
  0  Li    -0    0.998917  0.001083        -0
  1  Li     0.5  0.333334  0.999999         0
  2  Li    -0    0.334418  0.333332        -0
  3  Li     0.5  0         0.666666         0
  4  Li     0    0.666666  0.665583        -0
  5  Mg     0.5  0.666666  0.333334         0"
Li5Mg,mp-977122,-0.014909771388888,0.0024945197222220002,"Full Formula (Li5 Mg1)
Reduced Formula: Li5Mg
abc   :   8.087576   8.087576   5.045104
angles:  90.000000  90.000000 158.209548
pbc   :       True       True       True
Sites (6)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Li    0.001921  0.998079   0.5     0
  1  Li    0.667652  0.332348   0.5    -0
  2  Li    0.333443  0.666557   0.5     0.001
  3  Li    0.554557  0.445443  -0       0.001
  4  Li    0.888579  0.111421   0       0
  5  Mg    0.220507  0.779493  -0      -0"
Li5Mg,mp-976944,-0.014822583055555002,0.002581708055555,"Full Formula (Li5 Mg1)
Reduced Formula: Li5Mg
abc   :   5.958923   5.958923   7.269206
angles:  74.561687  74.561687  29.584695
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.999796  0.999796  0.003389        -0
  1  Li    0.277848  0.277848  0.943742        -0
  2  Li    0.666363  0.666363  0.668487         0
  3  Li    0.944849  0.944849  0.611829         0
  4  Li    0.332522  0.332522  0.331805         0
  5  Mg    0.611958  0.611958  0.274081         0"
LiAl,mp-1067,-0.20847878833333303,0.0,"Full Formula (Li2 Al2)
Reduced Formula: LiAl
abc   :   4.471006   4.471007   4.475069
angles: 119.969994 119.969983  89.999996
pbc   :       True       True       True
Sites (4)
  #  SP        a      b     c    magmom
---  ----  -----  -----  ----  --------
  0  Li    0.375  0.625  0.75        -0
  1  Li    0.625  0.375  0.25        -0
  2  Al    0.875  0.125  0.75         0
  3  Al    0.125  0.875  0.25         0"
